Time,salinity_psu_model,temperature_C_model,Time model_time,Date_GMT_00,Conductivity_microsiemens_cm,Temp_C,Year_2016,Date_GMT_00,Conductivity_microsiemens_cm,Temp_C,Year_2017,Date_GMT_00,Conductivity_microsiemens_cm,Temp_C,Year_2018,Month,Conductivity_microsiemens_cm_av,Conductivity_microsiemens_cm_std,Temp_C_average,Temp_C_std
03/01/2016 19:00,21.2739,25.3295,03/01/2016 18:00,,,,,03/01/2017 17:00,34972.7,27.11,2017,03/01/2018 18:00,33917.3,25.38,2018,January,34445,746.2804969,26.245,1.223294731
03/01/2016 19:30,21.8074,25.4577,03/01/2016 18:30,,,,,03/01/2017 17:30,34828.5,27.26,2017,03/01/2018 18:30,33118.6,25.38,2018,January,33973.55,1209.081885,26.32,1.329360749
03/01/2016 20:00,22.3543,25.5899,03/01/2016 19:00,,,,,03/01/2017 18:00,34690.1,27.41,2017,03/01/2018 19:00,32402.5,25.46,2018,January,33546.3,1617.577473,26.435,1.378858223
03/01/2016 20:30,22.8792,25.7083,03/01/2016 19:30,,,,,03/01/2017 18:30,34581.1,27.54,2017,03/01/2018 19:30,28039.3,25.55,2018,January,31310.2,4625.751141,26.545,1.407142495
03/01/2016 21:00,23.3663,25.8014,03/01/2016 20:00,,,,,03/01/2017 19:00,34486.7,27.68,2017,03/01/2018 20:00,22984.3,25.5,2018,January,28735.5,8133.42504,26.59,1.541492783
03/01/2016 21:30,23.8288,25.8772,03/01/2016 20:30,,,,,03/01/2017 19:30,34467.9,27.8,2017,03/01/2018 20:30,24183.6,25.52,2018,January,29325.75,7272.09827,26.66,1.612203461
03/01/2016 22:00,24.3027,25.9349,03/01/2016 21:00,,,,,03/01/2017 20:00,34543.3,27.86,2017,03/01/2018 21:00,27769.8,25.42,2018,January,31156.55,4789.587782,26.64,1.725340546
03/01/2016 22:30,24.8271,25.9442,03/01/2016 21:30,,,,,03/01/2017 20:30,34505.5,28.1,2017,03/01/2018 21:30,33692.3,25.33,2018,January,34098.9,575.0192345,26.715,1.958685784
03/01/2016 23:00,25.368,25.9306,03/01/2016 22:00,,,,,03/01/2017 21:00,33388.7,28.37,2017,03/01/2018 22:00,35240.7,25.36,2018,January,34314.7,1309.561759,26.865,2.128391411
03/01/2016 23:30,25.8822,25.911,03/01/2016 22:30,,,,,03/01/2017 21:30,32562.6,28.38,2017,03/01/2018 22:30,36259.3,25.33,2018,January,34410.95,2613.961638,26.855,2.156675683
04/01/2016 00:00,26.3498,25.9185,03/01/2016 23:00,,,,,03/01/2017 22:00,32418.7,28.37,2017,03/01/2018 23:00,36986.9,25.41,2018,January,34702.8,3230.205198,26.89,2.093036072
04/01/2016 00:30,26.7846,25.9378,03/01/2016 23:30,,,,,03/01/2017 22:30,32554.1,28.31,2017,03/01/2018 23:30,37873.4,25.43,2018,January,35213.75,3761.313101,26.87,2.03646753
04/01/2016 01:00,27.1877,25.9629,04/01/2016 00:00,,,,,03/01/2017 23:00,33220.5,28.19,2017,04/01/2018 00:00,38569.6,25.45,2018,January,35895.05,3782.384883,26.82,1.93747258
04/01/2016 01:30,27.5569,25.9883,04/01/2016 00:30,,,,,03/01/2017 23:30,34378.8,27.87,2017,04/01/2018 00:30,38881.1,25.45,2018,January,36629.95,3183.606861,26.66,1.71119841
04/01/2016 02:00,27.8899,26.0102,04/01/2016 01:00,,,,,04/01/2017 00:00,36230.2,27.56,2017,04/01/2018 01:00,39220.4,25.45,2018,January,37725.3,2114.390697,26.505,1.491995308
04/01/2016 02:30,28.1774,26.0264,04/01/2016 01:30,,,,,04/01/2017 00:30,36706.7,27.47,2017,04/01/2018 01:30,39442,25.45,2018,January,38074.35,1934.149179,26.46,1.428355698
04/01/2016 03:00,28.4077,26.0367,04/01/2016 02:00,,,,,04/01/2017 01:00,37279.5,27.47,2017,04/01/2018 02:00,39695.4,25.45,2018,January,38487.45,1708.299273,26.46,1.428355698
04/01/2016 03:30,28.5754,26.0402,04/01/2016 02:30,,,,,04/01/2017 01:30,37895,27.48,2017,04/01/2018 02:30,39886,25.45,2018,January,38890.5,1407.849601,26.465,1.435426766
04/01/2016 04:00,28.6658,26.0359,04/01/2016 03:00,,,,,04/01/2017 02:00,38783.9,27.57,2017,04/01/2018 03:00,39981.9,25.41,2018,January,39382.9,847.1139239,26.49,1.527350647
04/01/2016 04:30,28.6254,25.9893,04/01/2016 03:30,,,,,04/01/2017 02:30,39165.3,27.58,2017,04/01/2018 03:30,40054.1,25.41,2018,January,39609.7,628.4765071,26.495,1.534421715
04/01/2016 05:00,28.4415,25.9142,04/01/2016 04:00,,,,,04/01/2017 03:00,39434.7,27.58,2017,04/01/2018 04:00,40084.2,25.38,2018,January,39759.45,459.2658544,26.48,1.555634919
04/01/2016 05:30,28.1807,25.9003,04/01/2016 04:30,,,,,04/01/2017 03:30,39529.1,27.57,2017,04/01/2018 04:30,40363.6,25.38,2018,January,39946.35,590.0806089,26.475,1.548563851
04/01/2016 06:00,27.7948,25.8976,04/01/2016 05:00,,,,,04/01/2017 04:00,39612,27.56,2017,04/01/2018 05:00,40547.7,25.39,2018,January,40079.85,661.6398152,26.475,1.534421715
04/01/2016 06:30,27.3372,25.905,04/01/2016 05:30,,,,,04/01/2017 04:30,39719,27.56,2017,04/01/2018 05:30,40566.2,25.38,2018,January,40142.6,599.060865,26.47,1.541492783
04/01/2016 07:00,26.6582,25.7998,04/01/2016 06:00,,,,,04/01/2017 05:00,39844.4,27.57,2017,04/01/2018 06:00,40689.9,25.38,2018,January,40267.15,597.8587835,26.475,1.548563851
04/01/2016 07:30,25.9542,25.7029,04/01/2016 06:30,,,,,04/01/2017 05:30,39054.9,27.39,2017,04/01/2018 06:30,40895.4,25.38,2018,January,39975.15,1301.430031,26.385,1.42128463
04/01/2016 08:00,25.2964,25.6175,04/01/2016 07:00,,,,,04/01/2017 06:00,38527.3,27.27,2017,04/01/2018 07:00,41121.8,25.38,2018,January,39824.55,1834.588544,26.325,1.336431816
04/01/2016 08:30,24.7283,25.5551,04/01/2016 07:30,,,,,04/01/2017 06:30,38335.2,27.2,2017,04/01/2018 07:30,41197.8,25.36,2018,January,39766.5,2024.163872,26.28,1.301076477
04/01/2016 09:00,24.2855,25.485,04/01/2016 08:00,,,,,04/01/2017 07:00,38206.2,27.19,2017,04/01/2018 08:00,41166.1,25.33,2018,January,39686.15,2092.965362,26.26,1.315218613
04/01/2016 09:30,24.1333,25.5905,04/01/2016 08:30,,,,,04/01/2017 07:30,38116.8,27.17,2017,04/01/2018 08:30,41197.8,25.34,2018,January,39657.3,2178.595993,26.255,1.29400541
04/01/2016 10:00,23.6057,25.5155,04/01/2016 09:00,,,,,04/01/2017 08:00,37812.3,27.12,2017,04/01/2018 09:00,41280.3,25.37,2018,January,39546.3,2452.246317,26.245,1.237436867
04/01/2016 10:30,23.1273,25.4348,04/01/2016 09:30,,,,,04/01/2017 08:30,37631.5,27.12,2017,04/01/2018 09:30,41414.3,25.36,2018,January,39522.9,2674.843532,26.24,1.244507935
04/01/2016 11:00,22.7366,25.363,04/01/2016 10:00,,,,,04/01/2017 09:00,38027.8,27.17,2017,04/01/2018 10:00,41407.9,25.38,2018,January,39717.85,2390.091631,26.275,1.265721138
04/01/2016 11:30,22.4359,25.3009,04/01/2016 10:30,,,,,04/01/2017 09:30,38133.6,27.21,2017,04/01/2018 10:30,41542.7,25.37,2018,January,39838.15,2410.597728,26.29,1.301076477
04/01/2016 12:00,22.2177,25.2479,04/01/2016 11:00,,,,,04/01/2017 10:00,37928.1,27.25,2017,04/01/2018 11:00,41446.4,25.29,2018,January,39687.25,2487.813788,26.27,1.385929291
04/01/2016 12:30,22.0507,25.2061,04/01/2016 11:30,,,,,04/01/2017 10:30,37642.4,27.26,2017,04/01/2018 11:30,41331.3,25.23,2018,January,39486.85,2608.446205,26.245,1.435426766
04/01/2016 13:00,21.9235,25.1749,04/01/2016 12:00,,,,,04/01/2017 11:00,37506.3,27.29,2017,04/01/2018 12:00,41027.2,25.09,2018,January,39266.75,2489.652266,26.19,1.555634919
04/01/2016 13:30,21.8416,25.1532,04/01/2016 12:30,,,,,04/01/2017 11:30,37333.3,27.3,2017,04/01/2018 12:30,40646.5,24.97,2018,January,38989.9,2342.786187,26.135,1.6475588
04/01/2016 14:00,21.8003,25.1361,04/01/2016 13:00,,,,,04/01/2017 12:00,37338.7,27.31,2017,04/01/2018 13:00,40168.9,24.92,2018,January,38753.8,2001.253612,26.115,1.689985207
04/01/2016 14:30,21.7817,25.1227,04/01/2016 13:30,,,,,04/01/2017 12:30,37167,27.29,2017,04/01/2018 13:30,39301.8,24.83,2018,January,38234.4,1509.531556,26.06,1.739482682
04/01/2016 15:00,21.7654,25.1112,04/01/2016 14:00,,,,,04/01/2017 13:00,37012.5,27.29,2017,04/01/2018 14:00,38648.4,24.76,2018,January,37830.45,1156.755983,26.025,1.788980156
04/01/2016 15:30,21.7335,25.0972,04/01/2016 14:30,,,,,04/01/2017 13:30,36927.7,27.26,2017,04/01/2018 14:30,38229.6,24.78,2018,January,37578.65,920.5823184,26.02,1.753624817
04/01/2016 16:00,21.6619,25.0714,04/01/2016 15:00,,,,,04/01/2017 14:00,36560.6,27.24,2017,04/01/2018 15:00,37571.6,24.78,2018,January,37066.1,714.8849558,26.01,1.739482682
04/01/2016 16:30,21.5549,25.0483,04/01/2016 15:30,,,,,04/01/2017 14:30,36225.1,27.26,2017,04/01/2018 15:30,37248.1,24.79,2018,January,36736.6,723.3702372,26.025,1.74655375
04/01/2016 17:00,21.4617,25.0369,04/01/2016 16:00,,,,,04/01/2017 15:00,35864.6,27.33,2017,04/01/2018 16:00,36976.6,24.8,2018,January,36420.6,786.3027407,26.065,1.788980156
04/01/2016 17:30,21.4176,25.0505,04/01/2016 16:30,,,,,04/01/2017 15:30,35829.4,27.39,2017,04/01/2018 16:30,36611.9,24.81,2018,January,36220.65,553.3110563,26.1,1.824335495
04/01/2016 18:00,21.4103,25.0907,04/01/2016 17:00,,,,,04/01/2017 16:00,35799.2,27.43,2017,04/01/2018 17:00,36199.5,24.85,2018,January,35999.35,283.0548445,26.14,1.824335495
04/01/2016 18:30,21.3724,25.1028,04/01/2016 17:30,,,,,04/01/2017 16:30,35889.8,27.44,2017,04/01/2018 17:30,35815.6,24.87,2018,January,35852.7,52.46732316,26.155,1.817264428
04/01/2016 19:00,21.4333,25.1368,04/01/2016 18:00,,,,,04/01/2017 17:00,35313,27.47,2017,04/01/2018 18:00,35411.2,24.87,2018,January,35362.1,69.43788591,26.17,1.838477631
04/01/2016 19:30,21.6403,25.1903,04/01/2016 18:30,,,,,04/01/2017 17:30,34895.6,27.52,2017,04/01/2018 18:30,35095.2,24.87,2018,January,34995.4,141.1385135,26.195,1.87383297
04/01/2016 20:00,21.9514,25.2532,04/01/2016 19:00,,,,,04/01/2017 18:00,34982.3,27.58,2017,04/01/2018 19:00,34918.5,24.84,2018,January,34950.4,45.11341264,26.21,1.93747258
04/01/2016 20:30,22.3145,25.3145,04/01/2016 19:30,,,,,04/01/2017 18:30,34972.7,27.64,2017,04/01/2018 19:30,34775.7,24.84,2018,January,34874.2,139.3000359,26.24,1.979898987
04/01/2016 21:00,22.7129,25.3719,04/01/2016 20:00,,,,,04/01/2017 19:00,35176.2,27.73,2017,04/01/2018 20:00,34688.7,24.84,2018,January,34932.45,344.7145558,26.285,2.043538598
04/01/2016 21:30,23.1289,25.4226,04/01/2016 20:30,,,,,04/01/2017 19:30,35273.9,27.85,2017,04/01/2018 20:30,34565.9,24.87,2018,January,34919.9,500.6316011,26.36,2.107178208
04/01/2016 22:00,23.5384,25.4636,04/01/2016 21:00,,,,,04/01/2017 20:00,35322.9,28,2017,04/01/2018 21:00,34439.6,24.87,2018,January,34881.25,624.5874198,26.435,2.213244225
04/01/2016 22:30,23.9456,25.4962,04/01/2016 21:30,,,,,04/01/2017 20:30,35259.2,28.21,2017,04/01/2018 21:30,34417.1,24.84,2018,January,34838.15,595.4546204,26.525,2.382949853
04/01/2016 23:00,24.3454,25.5173,04/01/2016 22:00,,,,,04/01/2017 21:00,35069.3,28.32,2017,04/01/2018 22:00,34448.6,24.76,2018,January,34758.95,438.9011791,26.54,2.517300141
04/01/2016 23:30,24.7135,25.5294,04/01/2016 22:30,,,,,04/01/2017 21:30,34842.9,28.37,2017,04/01/2018 22:30,34534.3,24.76,2018,January,34688.6,218.2131527,26.565,2.55265548
05/01/2016 00:00,25.0476,25.5348,04/01/2016 23:00,,,,,04/01/2017 22:00,34780.7,28.41,2017,04/01/2018 23:00,34992.7,24.75,2018,January,34886.7,149.9066376,26.58,2.588010819
05/01/2016 00:30,25.362,25.5354,04/01/2016 23:30,,,,,04/01/2017 22:30,32841.1,28.59,2017,04/01/2018 23:30,35085.8,24.69,2018,January,33963.45,1587.242592,26.64,2.757716447
05/01/2016 01:00,25.6583,25.5319,05/01/2016 00:00,,,,,04/01/2017 23:00,31181.3,28.61,2017,05/01/2018 00:00,35377.9,24.63,2018,January,33279.6,2967.444318,26.62,2.814284989
05/01/2016 01:30,25.9309,25.5265,05/01/2016 00:30,,,,,04/01/2017 23:30,31378.8,28.54,2017,05/01/2018 00:30,35492.3,24.61,2018,January,33435.55,2908.683744,26.575,2.77892965
05/01/2016 02:00,26.1817,25.5199,05/01/2016 01:00,,,,,05/01/2017 00:00,31858.3,28.49,2017,05/01/2018 01:00,35641.2,24.58,2018,January,33749.75,2674.914243,26.535,2.764787514
05/01/2016 02:30,26.4091,25.5109,05/01/2016 01:30,,,,,05/01/2017 00:30,33001.5,28.35,2017,05/01/2018 01:30,35996.7,24.56,2018,January,34499.1,2117.926231,26.455,2.679934701
05/01/2016 03:00,26.6083,25.4997,05/01/2016 02:00,,,,,05/01/2017 01:00,35020.9,28.08,2017,05/01/2018 02:00,36244.3,24.56,2018,January,35632.6,865.0744361,26.32,2.48901587
05/01/2016 03:30,26.7723,25.4871,05/01/2016 02:30,,,,,05/01/2017 01:30,36031.4,27.89,2017,05/01/2018 02:30,36576.3,24.54,2018,January,36303.85,385.3024851,26.215,2.368807717
05/01/2016 04:00,26.8836,25.4709,05/01/2016 03:00,,,,,05/01/2017 02:00,36816.9,27.81,2017,05/01/2018 03:00,36739.5,24.54,2018,January,36778.2,54.73006486,26.175,2.312239174
05/01/2016 04:30,26.9172,25.4523,05/01/2016 03:30,,,,,05/01/2017 02:30,37268.8,27.75,2017,05/01/2018 03:30,36739.5,24.52,2018,January,37004.15,374.2716193,26.135,2.283954903
05/01/2016 05:00,26.8004,25.402,05/01/2016 04:00,,,,,05/01/2017 03:00,37327.9,27.71,2017,05/01/2018 04:00,36888.6,24.54,2018,January,37108.25,310.632009,26.125,2.241528496
05/01/2016 05:30,26.425,25.3442,05/01/2016 04:30,,,,,05/01/2017 03:30,38161.5,27.75,2017,05/01/2018 04:30,36924.8,24.52,2018,January,37543.15,874.4789563,26.135,2.283954903
05/01/2016 06:00,25.8379,25.3329,05/01/2016 05:00,,,,,05/01/2017 04:00,38431.1,27.76,2017,05/01/2018 05:00,36992.1,24.48,2018,January,37711.6,1017.526658,26.12,2.319310242
05/01/2016 06:30,25.1945,25.3125,05/01/2016 05:30,,,,,05/01/2017 04:30,38743.8,27.76,2017,05/01/2018 05:30,37012.9,24.45,2018,January,37878.35,1223.931128,26.105,2.340523446
05/01/2016 07:00,24.5784,25.265,05/01/2016 06:00,,,,,05/01/2017 05:00,38623.9,27.68,2017,05/01/2018 06:00,36966.2,24.39,2018,January,37795.05,1172.170911,26.035,2.32638131
05/01/2016 07:30,24.0714,25.1966,05/01/2016 06:30,,,,,05/01/2017 05:30,38228.6,27.61,2017,05/01/2018 06:30,37064.9,24.41,2018,January,37646.75,822.8601613,26.01,2.2627417
05/01/2016 08:00,23.662,25.1515,05/01/2016 07:00,,,,,05/01/2017 06:00,37463,27.52,2017,05/01/2018 07:00,37143.2,24.41,2018,January,37303.1,226.1327486,25.965,2.199102089
05/01/2016 08:30,23.5124,25.2325,05/01/2016 07:30,,,,,05/01/2017 06:30,37279.5,27.5,2017,05/01/2018 07:30,37169.4,24.4,2018,January,37224.45,77.85245661,25.95,2.192031022
05/01/2016 09:00,23.0619,25.1724,05/01/2016 08:00,,,,,05/01/2017 07:00,37086.9,27.49,2017,05/01/2018 08:00,37117.1,24.36,2018,January,37102,21.35462479,25.925,2.213244225
05/01/2016 09:30,22.6295,25.0882,05/01/2016 08:30,,,,,05/01/2017 07:30,37012.5,27.47,2017,05/01/2018 08:30,37064.9,24.31,2018,January,37038.7,37.05239533,25.89,2.234457429
05/01/2016 10:00,22.2841,24.9983,05/01/2016 09:00,,,,,05/01/2017 08:00,37435.9,27.52,2017,05/01/2018 09:00,36966.2,24.21,2018,January,37201.05,332.1280551,25.865,2.340523446
05/01/2016 10:30,22.051,24.9123,05/01/2016 09:30,,,,,05/01/2017 08:30,37549.8,27.54,2017,05/01/2018 09:30,36617,24.02,2018,January,37083.4,659.5892055,25.78,2.48901587
05/01/2016 11:00,21.9366,24.8381,05/01/2016 10:00,,,,,05/01/2017 09:00,37086.9,27.57,2017,05/01/2018 10:00,36429.7,23.94,2018,January,36758.3,464.7105766,25.755,2.566797616
05/01/2016 11:30,21.9388,24.7815,05/01/2016 10:30,,,,,05/01/2017 09:30,36472.3,27.59,2017,05/01/2018 10:30,36470,24.02,2018,January,36471.15,1.626345597,25.805,2.524371209
05/01/2016 12:00,22.0448,24.7433,05/01/2016 11:00,,,,,05/01/2017 10:00,36092.4,27.58,2017,05/01/2018 11:00,36540.8,24.13,2018,January,36316.6,317.0666807,25.855,2.439518395
05/01/2016 12:30,22.2326,24.7203,05/01/2016 11:30,,,,,05/01/2017 10:30,35879.7,27.57,2017,05/01/2018 11:30,36576.3,24.17,2018,January,36228,492.5705838,25.87,2.404163056
05/01/2016 13:00,22.4748,24.707,05/01/2016 12:00,,,,,05/01/2017 11:00,35634.2,27.56,2017,05/01/2018 12:00,36652.7,24.16,2018,January,36143.45,720.1882566,25.86,2.404163056
05/01/2016 13:30,22.7432,24.7007,05/01/2016 12:30,,,,,05/01/2017 11:30,35619.3,27.53,2017,05/01/2018 12:30,36637.4,24.13,2018,January,36128.35,719.9054139,25.83,2.404163056
05/01/2016 14:00,23.0139,24.6986,05/01/2016 13:00,,,,,05/01/2017 12:00,35534.9,27.52,2017,05/01/2018 13:00,36576.3,24.11,2018,January,36055.6,736.3810019,25.815,2.411234124
05/01/2016 14:30,23.2641,24.6954,05/01/2016 13:30,,,,,05/01/2017 12:30,35490.3,27.5,2017,05/01/2018 13:30,36274.2,23.89,2018,January,35882.25,554.3010058,25.695,2.55265548
05/01/2016 15:00,23.471,24.6894,05/01/2016 14:00,,,,,05/01/2017 13:00,35510.1,27.49,2017,05/01/2018 14:00,35786.4,23.69,2018,January,35648.25,195.3736036,25.59,2.687005769
05/01/2016 15:30,23.6146,24.6923,05/01/2016 14:30,,,,,05/01/2017 13:30,35510.1,27.52,2017,05/01/2018 14:30,35392.2,23.67,2018,January,35451.15,83.3678895,25.595,2.722361108
05/01/2016 16:00,23.626,24.6988,05/01/2016 15:00,,,,,05/01/2017 14:00,35699.1,27.56,2017,05/01/2018 15:00,34950.9,23.72,2018,January,35325,529.0572937,25.64,2.71529004
05/01/2016 16:30,23.2833,24.6985,05/01/2016 15:30,,,,,05/01/2017 14:30,34496.1,27.39,2017,05/01/2018 15:30,34643.1,23.8,2018,January,34569.6,103.9446968,25.595,2.538513344
05/01/2016 17:00,22.709,24.7082,05/01/2016 16:00,,,,,05/01/2017 15:00,31142.1,26.96,2017,05/01/2018 16:00,34417.1,23.86,2018,January,32779.6,2315.774708,25.41,2.192031022
05/01/2016 17:30,22.1481,24.7322,05/01/2016 16:30,,,,,05/01/2017 15:30,32656.4,27.12,2017,05/01/2018 16:30,34417.1,23.92,2018,January,33536.75,1245.00291,25.52,2.2627417
05/01/2016 18:00,21.6615,24.7731,05/01/2016 17:00,,,,,05/01/2017 16:00,33049.5,27.21,2017,05/01/2018 17:00,34269.5,23.99,2018,January,33659.5,862.670273,25.6,2.276883835
05/01/2016 18:30,21.1682,24.8148,05/01/2016 17:30,,,,,05/01/2017 16:30,33522.6,27.29,2017,05/01/2018 17:30,34176.3,24.04,2018,January,33849.45,462.2357029,25.665,2.298097039
05/01/2016 19:00,21.342,24.8138,05/01/2016 18:00,,,,,05/01/2017 17:00,34963,27.47,2017,05/01/2018 18:00,34260.6,24.11,2018,January,34611.8,496.6718031,25.79,2.375878785
05/01/2016 19:30,21.5208,24.7966,05/01/2016 18:30,,,,,05/01/2017 17:30,33036.4,27.62,2017,05/01/2018 18:30,33978.4,24.16,2018,January,33507.4,666.0945879,25.89,2.446589463
05/01/2016 20:00,21.4192,24.7885,05/01/2016 19:00,,,,,05/01/2017 18:00,33411,27.71,2017,05/01/2018 19:00,33917.3,24.2,2018,January,33664.15,358.0081633,25.955,2.481944802
05/01/2016 20:30,21.3913,24.794,05/01/2016 19:30,,,,,05/01/2017 18:30,33172.1,27.91,2017,05/01/2018 19:30,33804.4,24.25,2018,January,33488.25,447.1036177,26.08,2.588010819
05/01/2016 21:00,21.4051,24.8152,05/01/2016 20:00,,,,,05/01/2017 19:00,32932,28.22,2017,05/01/2018 20:00,33761.2,24.27,2018,January,33346.6,586.332943,26.245,2.793071786
05/01/2016 21:30,21.4557,24.8451,05/01/2016 20:30,,,,,05/01/2017 19:30,32780.7,28.45,2017,05/01/2018 20:30,33589.6,24.26,2018,January,33185.15,571.9786753,26.355,2.962777413
05/01/2016 22:00,21.5458,24.8815,05/01/2016 21:00,,,,,05/01/2017 20:00,32763.5,28.69,2017,05/01/2018 21:00,32933.3,24.25,2018,January,32848.4,120.0667314,26.47,3.139554108
05/01/2016 22:30,21.6811,24.9177,05/01/2016 21:30,,,,,05/01/2017 20:30,32448.2,28.96,2017,05/01/2018 21:30,32802.9,24.27,2018,January,32625.55,250.8107753,26.615,3.316330804
05/01/2016 23:00,21.8656,24.9518,05/01/2016 22:00,,,,,05/01/2017 21:00,32022.5,29.17,2017,05/01/2018 22:00,32669.6,24.26,2018,January,32346.05,457.5687981,26.715,3.471894296
05/01/2016 23:30,22.1008,24.9838,05/01/2016 22:30,,,,,05/01/2017 21:30,31319.3,29.37,2017,05/01/2018 22:30,32264.8,24.2,2018,January,31792.05,668.5694616,26.785,3.655742059
06/01/2016 00:00,22.3875,25.0124,05/01/2016 23:00,,,,,05/01/2017 22:00,30947.3,29.42,2017,05/01/2018 23:00,32210.1,24.2,2018,January,31578.7,892.9344433,26.81,3.691097398
06/01/2016 00:30,22.7192,25.0382,05/01/2016 23:30,,,,,05/01/2017 22:30,31631,29.28,2017,05/01/2018 23:30,32140,24.17,2018,January,31885.5,359.9173516,26.725,3.613315652
06/01/2016 01:00,23.0766,25.0585,06/01/2016 00:00,,,,,05/01/2017 23:00,32579.6,29.12,2017,06/01/2018 00:00,33011.3,24.16,2018,January,32795.45,305.2579974,26.64,3.507249635
06/01/2016 01:30,23.4401,25.0717,06/01/2016 00:30,,,,,05/01/2017 23:30,32221.6,29.2,2017,06/01/2018 00:30,33449.3,24.17,2018,January,32835.45,868.1149953,26.685,3.556747109
06/01/2016 02:00,23.7973,25.0751,06/01/2016 01:00,,,,,06/01/2017 00:00,32109.3,29.16,2017,06/01/2018 01:00,34101.3,24.22,2018,January,33105.3,1408.556708,26.69,3.493107499
06/01/2016 02:30,24.1188,25.0569,06/01/2016 01:30,,,,,06/01/2017 00:30,32217.4,29.03,2017,06/01/2018 01:30,34462.1,24.25,2018,January,33339.75,1587.242592,26.64,3.379970414
06/01/2016 03:00,24.3266,24.9492,06/01/2016 02:00,,,,,06/01/2017 01:00,32936.3,28.87,2017,06/01/2018 02:00,34983.4,24.23,2018,January,33959.85,1447.518292,26.55,3.280975465
06/01/2016 03:30,24.3936,24.862,06/01/2016 02:30,,,,,06/01/2017 01:30,34229.5,28.58,2017,06/01/2018 02:30,35354.2,24.2,2018,January,34791.85,795.2829968,26.39,3.097127702
06/01/2016 04:00,24.3748,24.7774,06/01/2016 03:00,,,,,06/01/2017 02:00,34341.3,28.55,2017,06/01/2018 03:00,35330.5,24.18,2018,January,34835.9,699.4700279,26.365,3.090056634
06/01/2016 04:30,24.3018,24.6996,06/01/2016 03:30,,,,,06/01/2017 02:30,35569.6,28.36,2017,06/01/2018 03:30,35937.8,24.16,2018,January,35753.7,260.3567168,26.26,2.969848481
06/01/2016 05:00,24.1708,24.6388,06/01/2016 04:00,,,,,06/01/2017 03:00,36774.8,28.18,2017,06/01/2018 04:00,36021.3,24.13,2018,January,36398.05,532.8049596,26.155,2.863782464
06/01/2016 05:30,23.9641,24.6108,06/01/2016 04:30,,,,,06/01/2017 03:30,37301,28.18,2017,06/01/2018 04:30,35723.3,23.87,2018,January,36512.15,1115.602369,26.025,3.047630227
06/01/2016 06:00,23.6791,24.6291,06/01/2016 05:00,,,,,06/01/2017 04:00,37241.9,28.19,2017,06/01/2018 05:00,35354.2,23.68,2018,January,36298.05,1334.805471,25.935,3.189051583
06/01/2016 06:30,23.3512,24.6922,06/01/2016 05:30,,,,,06/01/2017 04:30,37044.4,28.14,2017,06/01/2018 05:30,35127.9,23.58,2018,January,36086.15,1355.170146,25.86,3.224406922
06/01/2016 07:00,23.0849,24.8148,06/01/2016 06:00,,,,,06/01/2017 05:00,37044.4,28.09,2017,06/01/2018 06:00,34665.9,23.46,2018,January,35855.15,1681.853479,25.775,3.273904397
06/01/2016 07:30,22.7815,24.8268,06/01/2016 06:30,,,,,06/01/2017 05:30,36748.6,28,2017,06/01/2018 06:30,34154.2,23.34,2018,January,35451.4,1834.517833,25.67,3.2951176
06/01/2016 08:00,22.4724,24.7674,06/01/2016 07:00,,,,,06/01/2017 06:00,36769.6,27.89,2017,06/01/2018 07:00,33934.7,23.5,2018,January,35352.15,2004.577014,25.695,3.104198769
06/01/2016 08:30,22.24,24.7515,06/01/2016 07:30,,,,,06/01/2017 06:30,36638.7,27.85,2017,06/01/2018 07:30,34556.9,23.68,2018,January,35597.8,1472.054897,25.765,2.948635278
06/01/2016 09:00,22.0018,24.6688,06/01/2016 08:00,,,,,06/01/2017 07:00,36759.1,27.87,2017,06/01/2018 08:00,34471.1,23.68,2018,January,35615.1,1617.860315,25.775,2.962777413
06/01/2016 09:30,21.8622,24.5773,06/01/2016 08:30,,,,,06/01/2017 07:30,37081.6,27.89,2017,06/01/2018 08:30,34269.5,23.6,2018,January,35675.55,1988.454979,25.745,3.033488091
06/01/2016 10:00,21.8371,24.4778,06/01/2016 09:00,,,,,06/01/2017 08:00,36571,27.81,2017,06/01/2018 09:00,34363.3,23.67,2018,January,35467.15,1561.079641,25.74,2.927422074
06/01/2016 10:30,21.9273,24.3715,06/01/2016 09:30,,,,,06/01/2017 08:30,35659.2,27.78,2017,06/01/2018 09:30,34611.3,23.74,2018,January,35135.25,740.977196,25.76,2.856711396
